RELATION	LEFTTERM	RIGHTTERM	COUNT
synonym	gulf_cooperation_council	GCC	3
synonym	intelligent_vehicle_technology_transfer	IVTT	3
sibling	JSON	XML	3
synonym	on_screen_displays	OSD	3
synonym	department_for_transport	DfT	3
sibling	magnetic_fabric	rock_magnetism	3
ancestor	multiple_missions	adaptive_formation_flying	3
synonym	point_of_sale	POS	3
synonym	lightning_imager	LI	3
synonym	quality_control	QC	3
synonym	electronic_funds_transfer	EFT	3
synonym	sterile_insect_technique	SIT	3
sibling	adaptive_formation_flying	collective_decision_making	3
synonym	intelligent_cruise_control	ICC	3
synonym	northrop_grumman	US	3
synonym	unmanned_underwater_vehicles	UUV	3
synonym	pilots_association	AOPA	3
ancestor	HADM	UAS	3
sibling	aviation_authorities	private_sector	3
synonym	digital_signal_processor	DSP	3
synonym	digital_versatile_disk	DVD	3
synonym	unmanned_aerial_vehicles	xtreme_military_aircraft	3
synonym	java_virtual_machine	JVM	3
synonym	space_launch_system	SLS	3
synonym	state_owned_enterprise	SOE	3
synonym	transponder_based_aircraft_detection	TBAD	3
synonym	equatorial_ionization_anomaly	EIA	3
synonym	secure_exchange_solutions	SES	3
synonym	electronic_speed_controllers	ESCs	3
synonym	ground_based_detect_and_avoid	GBDAA	3
sibling	SOA	AIA	3
synonym	SfM	structure_from_motion	3
synonym	NTU	ERI@N	3
synonym	file_transfer_protocol	FTP	3
synonym	drones_lea_police_unmanned_aerial_vehicles	UAV	3
synonym	one_system_remote_video_terminal	OSRVT	3
ancestor	karma_drone_bundle	karma_grip	3
synonym	civil_aerospace_medical_institute	CAMI	3
synonym	heavy_fuel_engine	HFE	3
synonym	assembled_improvised_explosive_devices	IEDs	3
synonym	connected_vehicles	CV	3
synonym	request_for_proposal	RFP	3
synonym	congressional_budget_office	CBO	3
synonym	hawthorne_advanced_drone_multiplex	HADM	3
synonym	aircraft_protection_system	APS	3
synonym	airworthiness_directive	AD	3
synonym	vision_processing_unit	VPU	3
synonym	north_atlantic_treaty_organisation	NATO	3
synonym	remotely_piloted_aviation_systems	RPAS	3
synonym	fulfillment_by_amazon	FBA	3
ancestor	industry_experts	VPs	3
synonym	application_programming_interfaces	API	3
synonym	aviation_applied_technology_directorate	AATD	3
sibling	video_compression	image_processing	3
synonym	snow_water_equivalent	SWE	3
synonym	UAV	unmanned_air_vehicles	3
synonym	keck_observatory	WMKO	3
synonym	java_development_kit	JDK	3
synonym	virtual_desktop_infrastructure	VDI	3
synonym	general_data_protection_regulation	GDPR	3
synonym	applied_sciences	MUAS	3
synonym	VR	virtual_reality	3
synonym	nevada_advanced_autonomous_systems_innovation_center	NAASIC	3
synonym	integrated_vehicle_based_safety_systems	IVBSS	3
synonym	customer_relationship_management	CRM	3
synonym	civil_aviation	DGAC	3
sibling	fighter_aircraft	attack_helicopter	3
synonym	surface_traffic_management	STM	3
synonym	controlled_impact_demonstration	CID	3
synonym	unsaturated_zone	UZ	3
synonym	federal_aviation_administration	DOT	3
synonym	air_navigation_service_provider	ANSP	3
synonym	aviation_safety_inspector_airport_access_transportation	CONTINUED	3
synonym	software_as_a_service	SaaS	3
synonym	slot_conference	SC	3
sibling	OSDs	telemetry_radios	3
sibling	latest_news	upcoming_events	3
sibling	online_retail	fast_food	3
sibling	memory_usage	garbage_collection	3
ancestor	karma_drone_bundle	hero5_black	3
synonym	common_high_availability	fault_tolerant	3
synonym	internet_information_services	IIS	3
synonym	automated_vehicles	CAVs	3
synonym	java_runtime_environment	JRE	3
synonym	autonomous_aerial_cargo_utility_system	AACUS	3
synonym	global_positioning_systems	GPS	3
synonym	one_system_remote_video_terminals	OSRVT	3
synonym	national_airsace_system	NAS	3
synonym	geothermal_heat_pumps	GHP	2
synonym	fast_lightweight_autonomy	FLA	2
synonym	international_technology_alliance	ITA	2
synonym	mobile_station	MS	2
synonym	boundary_layer	lowest_mile	2
sibling	PVT	master_meter	2
ancestor	GIS	raster_analysis	2
synonym	MAV	micro_uav	2
ancestor	camera_settings	exposure_compensation	2
synonym	MAV	micro_air_vehicle	2
synonym	unmanned_aircraft_systems	SUAS	2
synonym	long_endurance_broad_area_maritime_surveillance	BAMS	2
synonym	iterative_closest_point	ICP	2
synonym	vozdushno_desantnye_voyska	VDV	2
synonym	hungry_roach_infestation_optimization	HRIO	2
synonym	hierarchical_particle_swarm_optimization	HPSO	2
ancestor	challenging_conditions	urban_environments	2
sibling	protected_communications	advanced_autonomy	2
synonym	MCA6	multiple_camera_array	2
synonym	bit_error_rate	BER	2
synonym	department_of_transportation	aviation_proceedings	2
synonym	laser_radar	LIDAR	2
synonym	unmanned_vehicle	toy_boat	2
synonym	control_systems	safety_critical	2
synonym	unmanned_maritime_systems	UMS	2
synonym	security_distance_formula	SDF	2
synonym	international_monitoring_system	IMS	2
sibling	desktop_pcs	ground_station	2
synonym	light_emitting_diode	LED	2
synonym	electro_optic	EO	2
synonym	virtual_file_system	VFS	2
synonym	pattern_oriented_software_architecture	POSA	2
synonym	PSI	program_specific_information	2
synonym	traffic_collision_avoidance_systems	TCAS	2
synonym	voltage_differencing_transconductance_amplifiers	VDTAs	2
ancestor	product_descriptions	contact_information	2
synonym	artificial_potential_field	APF	2
synonym	universal_asynchronous_receiver_transmitter	UART	2
synonym	chaotic_neural_network	CNN	2
synonym	artificial_neural_networks	ANNs	2
synonym	loss_of_carrier	LOC	2
synonym	naval_warfare	SPAWAR	2
synonym	counter_insurgency	COIN	2
synonym	UAV	unmanned_arial_vehicle	2
synonym	persistent_wide_area_surveillance	PWAS	2
sibling	cross_sections	flow_velocity	2
synonym	model_based_systems_engineering	MBSE	2
synonym	certificates_of_authorization	CoA	2
synonym	CAS	close_air_support	2
sibling	flight_tests	wind_tunnel_tests	2
synonym	architecture_description_languages	ADL	2
synonym	local_law_enforcement_agencies	LEA	2
synonym	helmet_mounted_display	HMD	2
synonym	short_range_communications	DSRC	2
synonym	very_shallow_water	VSW	2
synonym	electro_optical_infrared	EO/IR	2
synonym	fixed_wing_search_and_rescue	FWSAR	2
synonym	drone_powered_solutions	DPS	2
sibling	irobot_corporation	CMU	2
sibling	multi_spectral	hyper_spectral_imaging	2
sibling	remote_sensing	ground_truth	2
synonym	selex_galileo_selex_sistemi_integrati_sensefly	parrot_group	2
synonym	ace_drone_services_llc	ADS	2
synonym	RPAs	remotely_piloted_aircraft	2
synonym	police_department	GCPD	2
synonym	northrup_grumman	NOC	2
ancestor	uav_platforms	quad_copter	2
synonym	APM	ardupilot_mega	2
synonym	exploration_aerial_vehicle	EAV	2
synonym	system_center_configuration_manager	SCCM	2
synonym	direct_sequence_spread_spectrum	DSSS	2
synonym	precision_departure_release_capability	PDRC	2
sibling	infrastructure_monitoring	search_and_rescue	2
synonym	support_vector_machine	SVM	2
synonym	non_line_of_sight	NLOS	2
synonym	digital_elevation_maps	DEMS	2
synonym	jiankun_an_unmanned_aerial_vehicle	UAV	2
synonym	status_displays_nasa_technical_reports_server	NTRS	2
ancestor	local_stakeholders	national_disaster_management_organizations	2
sibling	syracuse_university	centerstate_ceo	2
sibling	contract_disputes	product_liability	2
synonym	european_rpas_steering_group	ERSG	2
synonym	reconnaissance_node	TERN	2
sibling	XHTML	XML	2
synonym	controls_analysis_nasa_technical_reports_server	NTRS	2
synonym	electro_optics	ELOP	2
ancestor	image_analysis	NDVI	2
synonym	technical_architecture_group	TAG	2
synonym	due_regard_radar	DRR	2
synonym	digital_terrain_map	DTM	2
synonym	random_access_memory	DPR	2
ancestor	streaming_video	signal_intelligence	2
synonym	international_security_assistance_force	ISAF	2
synonym	plug_n_play	PNP	2
synonym	derived_digital_terrain_model	DTM	2
ancestor	human_activity	climate_change	2
synonym	envision_unmanned_air_vehicles	UAV	2
synonym	lightning_launch_commit_criteria	LLCC	2
sibling	mobile_devices	search_terms_stats	2
synonym	certificates_of_authorizations	COAs	2
synonym	small_business_innovative_research	SBIR	2
ancestor	severe_weather	lightning_flashes	2
synonym	unmanned_aerospace_systems	UAS	2
sibling	UAV	RPA	2
synonym	AUDS	anti_uav_defence_system	2
synonym	virginia_space_grant_consortium	VSGC	2
ancestor	multiple_flight_modes	pilot_mode	2
sibling	syracuse_university	nuair_alliance	2
synonym	airworthiness_assurance_ndi_validation_center	AANC	2
sibling	BBC	CNN	2
synonym	asia_pacific	taiwan_office	2
synonym	lightning_mapper_sensor	LMS	2
synonym	military_training_routes	MTRs	2
synonym	department_of_defence	DoD	2
synonym	remotely_piloted_vehicles	RPV	2
synonym	RMS	remote_manipulator_system	2
synonym	global_navigational_satellite_systems	GNSS	2
synonym	single_sign_on	SSO	2
synonym	pan_pacific_uas_test_range_complex	PPUTRC	2
synonym	gps_receiver	mpe_s_type_ii	2
ancestor	empire_state_development	NASA	2
synonym	universal_ground_control_station	UGCS	2
synonym	independent_press_standards_organisation	IPSO	2
synonym	plume_monsoon_experiment	CAPMEX	2
synonym	automatic_aerial_triangulation	AAT	2
sibling	NBTC	local_police	2
synonym	navigation_design_nasa_technical_reports_server	NTRS	2
synonym	simulated_propellant_loading_system	SPLS	2
synonym	building_information_models	BIMs	2
synonym	minimally_piloted_vehicle	MPV	2
synonym	korean_aerospace_industries	KAI	2
synonym	IPC	intelligent_process_control	2
synonym	precise_point_positioning	PPP	2
synonym	earth_observation_center	EOC	2
synonym	north_alabama_lightning_mapping_array	NALMA	2
sibling	precision_agriculture	disaster_relief	2
synonym	maximum_horizontal_compressive_stress	MHCS	2
synonym	uas_universal_mission_simulator	UMS	2
synonym	hot_mix_asphalt	HMA	2
synonym	satellite_based_augmentation_systems	SBAS	2
synonym	certificate_authority	CA	2
synonym	atmospheric_brown_clouds	ABCs	2
synonym	model_predictive_control	NMPC	2
synonym	genetic_algorithms	GA	2
synonym	unmanned_aircraft_systems	pm_uas	2
sibling	law_enforcement	emergency_response	2
synonym	three_line_camera	TLC	2
synonym	symmetric_multiprocessing	SMP	2
synonym	unmanned_areal_vehicles	UAV	2
sibling	drone_deliveries	video_surveillance	2
synonym	inter_services_intelligence	ISI	2
synonym	rare_earth_element	REE	2
synonym	business_partners	BUT000	2
synonym	moving_map_system	MMS	2
synonym	UAV	SUAV	2
synonym	advanced_automation_system	AAS	2
synonym	huntsville_operations_support_center	HOSC	2
synonym	SAFE	sensor_assisted_flight_envelope	2
synonym	general_atomics_aeronautical_systems	ga_asi	2
synonym	iron_oxide_copper_gold	IOCG	2
synonym	modified_cockroach_swarm_optimization	MCSO	2
synonym	line_of_sight	LoS	2
sibling	ground_based	UAV	2
synonym	special_use_airspaces	SUAs	2
synonym	huosheng_unmanned_aerial_vehicles	UAVs	2
synonym	30,000_bees	moderately_strong	2
synonym	joint_strike_fighter	JSF	2
synonym	critical_path_method	CPM	2
synonym	demand_response	DR	2
synonym	learning_management_systems	LMS	2
synonym	differential_phase_shift_keyed	DPSK	2
synonym	oracle_service_bus	OSB	2
synonym	wide_area_network	WAN	2
synonym	electronic_speed_controllers	ESC	2
synonym	controlled_source_electromagnetics	CSEM	2
synonym	national_nuclear_security_administration	NNSA	2
ancestor	UC	3rd_party	2
synonym	project_portfolio_management	PPM	2
sibling	video_surveillance	search_and_rescue	2
synonym	swift_engineering	northrop_grumman	2
synonym	ITT	navigation_lead	2
synonym	EMTP	electro_magnetic_transients_program	2
synonym	ftp_operation_over_big_address_records	FOOBAR	2
synonym	means_of_compliance	MOC	2
synonym	quadratic_programming	QP	2
synonym	commercial_resupply_services	CRS	2
synonym	airborne_drone_formation_control_system	ADFCS	2
synonym	air_traffic_flow_management	ATFM	2
synonym	query_store_stored_procedures	transact_sql	2
ancestor	commercial_usage	regulatory_compliance	2
synonym	contractor_logistics_support	CLS	2
sibling	military_zones	search_and_rescue	2
synonym	initial_operating_capability	IOC	2
ancestor	ET	energy_balance	2
synonym	digital_surface_map	DSM	2
ancestor	intelligent_flight_mode	return_to_home	2
synonym	marsokhod_field_experiment	MFE	2
synonym	high_alpha_research_vehicle	HARV	2
synonym	accelerated_binary_robust_invariant_scalable_keypoints	ABRISK	2
synonym	test_report_nasa_technical_reports_server	NTRS	2
sibling	emergency_operations	traffic_management	2
sibling	real_estate	search_and_rescue	2
synonym	multi_robot_systems	MRS	2
synonym	kilopower_reactor_using_stirling_technology	KRUSTY	2
synonym	unmanned_systems_institute	USI	2
synonym	mission_control_center	MCC	2
sibling	counter_terrorism	counter_insurgency	2
synonym	border_patrol_agent	BPA	2
synonym	fast_lifting_wavelet_transform	FLWT	2
synonym	competitive_enterprise_institute	CEI	2
sibling	border_security	public_safety	2
synonym	auds_fact_sheet	PDF	2
synonym	national_security_cutter	NSC	2
synonym	autonomous_collaborative_mission_systems	ACMS	2
synonym	formation_control_processor	FCP	2
sibling	drone_deliveries	infrastructure_monitoring	2
synonym	HID	human_interface_devices	2
synonym	federal_information_security_management_act	FISMA	2
synonym	multi_mode_receiver	MMR	2
synonym	battlefield_airman_targeting_micro_air_vehicle	BATMAV	2
synonym	ranch_agriculture_unmanned_aerial_vehicle	UAV	2
synonym	object_management_architecture	OMA	2
synonym	automatic_target_recognition	ATR	2
synonym	lea_unmanned_aerial_vehicles	UAV	2
synonym	sewage_treatment_works	STW	2
sibling	IPTV	OTT	2
synonym	circumterrestrial_swarm_nasa_technical_reports_server	NTRS	2
sibling	UAV	CAS	2
synonym	professional_development_hours	PDHs	2
synonym	fact_sheet_unmanned_aircraft_systems	UAS	2
ancestor	ground_truth	leaf_area_index	2
synonym	unmanned_aviation_systems	UAS	2
synonym	unmanned_aircraft_program_office	UAPO	2
synonym	original_equipment_manufacturer	OEM	2
synonym	littoral_combat_ships	LCS	2
sibling	air_carrier	airport_security	2
synonym	common_operational_picture	COP	2
sibling	search_and_rescue	precision_agriculture	2
ancestor	small_drones	montgomery_county	2
synonym	contributing_factors	Pav	2
ancestor	shooting_style	camera_settings	2
synonym	peripheral_component_interconnect	PCI	2
synonym	image_based_visual_servoing	IBVS	2
synonym	toyota_tsusho_canada	TTCI	2
ancestor	military_equipment	fighter_aircraft	2
sibling	driver_assistance	security_surveillance	2
sibling	UAS	SUAS	2
sibling	control_laws	develop_math	2
synonym	national_airport	DCA	2
synonym	piccolo_command_center	PCC	2
synonym	electronic_frontier_foundation	EFF	2
synonym	selective_catalytic_reduction	SCR	2
synonym	UAV	unmanned_aerial_vehicles	2
synonym	air_traffic_controller	AC	2
synonym	RAIM	receiver_autonomous_integrity_monitoring	2
synonym	lightweight_multirole_missile	LMM	2
sibling	total_stations	GNSS	2
synonym	FOV	field_of_view	2
synonym	waste_isolation_pilot_plant	WIPP	2
synonym	anti_uav_defense_system	AUDS	2
ancestor	jsf_libraries	oracle_adf	2
synonym	unpiloted_aerospace_vehicle	UAV	2
sibling	shutter_speed	exposure_compensation	2
synonym	distributed_propulsion	DP	2
synonym	instruction_set_architecture	ISA	2
synonym	active_electronically_scanned_array	AESA	2
synonym	dual_band_infrared	DBIR	2
synonym	global_utm_association	GUTMA	2
synonym	collaborative_decision_environment	CDE	2
synonym	active_standoff_chamber	ASC	2
synonym	virtual_reality	VR	2
sibling	centerstate_ceo	empire_state_development	2
synonym	nuclear_regulatory_commission	NRC	2
synonym	access_point	AP	2
synonym	nasa_kennedy_space_center	KSC	2
synonym	time_division_multiple_access	TDMA	2
synonym	pulsed_field_gel_electrophoresis	PFGE	2
synonym	wide_area_search_munitions	WASM	2
synonym	perfect_electric_conductor	PEC	2
synonym	unmanned_airborne_system	UAS	2
synonym	terrestrial_laserscanning	TLS	2
synonym	aviation_capacity_enhancement	ACE	2
synonym	fuzzy_cognitive_map	FCM	2
synonym	specific_aerobic_gymnast_anaerobic_test	SAGAT	2
synonym	police_division	police_tourits	2
synonym	person_view	FPV	2
synonym	virtual_com_port	VCP	2
synonym	comet_rendezvous_asteroid_flyby	CRAF	2
synonym	civil_aviation_requirements	CAR	2
synonym	USA	FCC	2
synonym	structural_monitoring_systems	SMS	2
synonym	PX4Flow	optical_flow_sensor	2
synonym	central_atlantic_magmatic_province	CAMP	2
ancestor	GPS	GNSS	2
synonym	big_design_up_front	BDUF	2
ancestor	swarm_behaviors	adaptive_formation_flying	2
synonym	internal_pilot	IP	2
synonym	control_system	GCS	2
ancestor	police_departments	government_entities	2
synonym	RC	radio_control	2
sibling	air_quality	NOx	2
synonym	unmanned_aerial_systems	UASes	2
synonym	extended_range	ER	2
synonym	visual_basic	VB	2
synonym	dsm_of_difference	DoD	2
synonym	organizational_messaging_service	OMS	2
synonym	national_air_space	NAS	2
synonym	supplementary_aviation_weather_reporting_stations	SAWRS	2
synonym	service_principal_name	SPN	2
synonym	ACC	CACC	2
synonym	guidance_nasa_technical_reports_server	NTRS	2
synonym	micro_aerial_vehicle	MAV	2
synonym	wide_area_workflow	WAWF	2
synonym	new_car_assessment_program	euro_ncap	2
synonym	high_efficiency_video_coding	HEVC	2
synonym	physician_assisted_suicide	PAS	2
synonym	LAN	local_area_network	2
ancestor	image_capture	point_of_interest	2
synonym	solid_oxide_fuel_cell	SOFC	2
sibling	carry_weapons	DHS	2
synonym	atmospheric_emitted_radiance_interferometer	AERI	2
ancestor	environmental_conditions	wind_speed	2
synonym	virtual_machine	VM	2
synonym	flight_control_systems_laboratory	FCSL	2
synonym	global_information_grid	GIG	2
synonym	honey_bees	apis_mellifera	2
